HYBAS_ID,TDq0,TDq1,TDq2,Obs_TDq0,Obs_TDq1,Obs_TDq2,FDq0,FDq1,FDq2,Obs_FDq0,Obs_FDq1,Obs_FDq2,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HFP,HMG,Sam_eff
2040085670,14.12376238,10.15013768,7.488088524,14,9.472869662,7.561897702,2.352073589,2.184115355,2.096986584,3.131278693,2.635603362,2.406757214,0,11,5,3536.151,198,26.8330059,13.41201552,23.97859922,100.3355816,72.05168477,1646,27,0,0,113346.3,5028.504082,773,1.786040982,0.063787499,167.6278802
2040085690,36.90892857,17.31760189,9.534743892,22,13.07692928,8.75,3.121632406,2.415622151,2.236486985,4.221780603,3.104618975,2.608123417,232.047,122,19,10603.876,452,10.07869727,11.81760416,7.179286298,383.8291633,67.71533557,2383,167,0,24,52199.4,936794.8101,774,12.11456572,0.52624253,478.932708
2040085700,13.97368421,14.34316015,12.11612474,13,11.87892699,11.10769231,3.536025404,2.999010445,2.760781596,3.865059745,3.466754257,3.241372046,80.955,38,4,7889.721,482,16.38092963,14.58226546,6.93671993,118.9474944,85.02105521,3396,153,0,4,86961.5,284787.744,774,6.231244317,0.179384186,137.9921
2040085710,14.44512195,7.249888835,5.702453857,10,6.645733316,5.557024793,2.720318024,2.184372525,2.058915224,2.874141941,2.389845721,2.22757075,0,16,6,4272.445,229,28.42515841,14.26106644,24.81413577,106.1747851,99.5707631,2766,27,0,0,88615.1,47140.67699,813,4.233414774,0.152764864,203.1256524
2040085720,69.10761317,17.85622816,12.21774221,48,17.34090004,12.35448451,5.905016902,2.938951495,2.5212526,8.910277407,3.925469984,3.220071791,80.348,24,6,7470.7,356,19.20983373,13.83155227,11.07217631,107.404415,78.49494686,3152,71,0,7,229408.5,477852.7136,767,6.300863321,0.176359054,1098.477171
2040085730,22.76470588,15.84741833,9.765882431,15,10.96491254,8.257142857,4.542317854,2.690805618,2.137944253,4.284375063,3.056381583,2.513952254,78.553,62,7,10942.27,424,14.82208359,15.28920935,5.263464558,168.3278322,88.75463167,2324,108,0,5,98654.5,555552.6908,774,8.414657227,0.247437674,101.3638506
2040085930,27.94392523,18.14136458,13.76593034,22,15.79210458,12.9954597,5.594295177,2.845456661,2.364225478,5.62530747,3.697919698,3.162065551,114.566,148,23,5964.793,435,14.97589245,15.58217989,5.176468576,199.0509814,96.94687711,2141,118,0,17,31554.1,871025.8717,774,11.18088513,0.35327797,855.6732723
2040085960,66.02049419,24.87763157,16.72679559,48,22.88441821,16.48243894,8.342122902,3.424544682,2.621635434,9.528542449,4.713604675,3.646138697,0.438,97,14,6477.061,322,10.24843266,12.51660658,2.498109724,471.2315976,55.79473068,2341,100,2,37,58373.7,574685.8257,767,11.09185342,0.477205608,1541.790224
2040085990,43.02662037,13.90746767,9.368470837,23,11.96500512,9,6.025210415,2.771604495,2.283195523,5.680664815,3.261580071,2.711275545,64.385,145,24,3515.922,400,6.873893841,10.69887963,4.776661499,527.0922123,50.24817462,2220,152,1,15,17316.3,908278.4175,767,8.440182862,0.433718339,2194.464175
2040288980,33.54117647,20.34858173,14.62217209,23,16.52573119,13.20840951,5.725356249,2.776233645,2.328121875,5.063935229,3.585016472,3.068606907,1479.619,207,9,78817.891,74,3.43460814,8.177394366,15.79900421,622.7908141,33.05159708,282,21,69,17,235215.6,69718.83693,782,6.963962355,0.174212597,123.2911423
2040289120,19.49766355,12.03748767,8.164751276,19,11.49621007,8.272398844,2.345399032,1.92283358,1.769420569,3.512801784,2.617517678,2.240424934,1327.141,166,3,27376.799,94,3.911088512,8.373863151,16.77858086,587.9117121,33.06505807,207,19,53,24,63202.9,622293.5727,782,13.01152411,0.338698469,1582.20588
2040292580,10.48076923,10.68196971,8.187686479,10,8.710555444,7.681818182,2.480509367,2.325364755,2.175916357,2.861500616,2.644825059,2.467325375,2851.05,156,5,9986.535,105,3.830621868,7.760393511,16.89996998,588.0754182,31.31981218,179,19,56,24,14233.8,387577.0107,788,10.76079028,0.320101854,772.8083857
2040292690,33.12903226,24.57906734,16.84073576,17,14.13609701,11.86419753,4.46230316,2.880628816,2.485921992,4.023397135,3.423205243,3.05131705,268.076,129,2,21039.496,167,4.153221993,8.773356114,17.70616467,531.0206036,30.22996391,299,37,25,48,67240.1,198586.866,779,12.64850001,0.388868097,163.592856
2040309560,14.49375,11.22037162,7.384461328,14,10.25502673,7.511737089,2.5131188,2.148882502,1.981976037,3.18141224,2.684615216,2.345297756,3497.675,142,6,36443.156,97,3.263623265,8.40972897,16.83301292,550.8430118,34.32483365,283,26,54,30,92327.7,266683.8723,785,9.528859173,0.287340456,238.2816858
2040309610,67.86979167,24.2332988,10.83103863,43,20.00020532,10.47272727,10.00969135,3.600341939,2.557123567,9.297775665,4.471248141,3.035269403,4119.174,250,4,228761.547,84,1.839634038,8.984937963,15.60377836,591.766814,34.12524788,1554,46,63,23,523314.6,100101.876,796,8.014448691,0.257293912,108.9210964
2040315940,67.74949558,37.75855838,23.13054089,62,34.24266796,22.87641344,9.38257766,4.540074897,3.191251894,11.93184475,6.486751807,4.637123329,757.283,180,3,48092.031,141,4.895072006,8.309718057,17.11996456,604.1369942,32.4042376,233,25,35,39,130723.4,3448947.968,808,13.92554832,0.378401579,887.3698206
2040363700,15.72193878,16.27683409,11.72679305,14,11.98881345,10.05128205,3.456887159,2.944787064,2.592398463,3.764160582,3.312341248,2.959309864,128.95,172,7,5484.532,105,5.799732935,8.853215064,17.55486206,591.4218162,34.9248464,1713,14,46,26,24894.6,276488.0304,796,12.46870185,0.47668814,441.862894
2040400100,37.49707602,30.13610967,20.59545557,32,24.21556424,18.76299376,5.904039002,3.821163954,3.037474485,6.773751497,5.011371343,4.11154224,531.83,138,11,24989.697,77,6.900058405,8.315793748,17.40845422,600.5619161,33.21039592,63,11,32,31,119911.7,21121.83449,767,19.99591887,0.483827087,325.2393219
2040416390,57.848,27.57321432,21.17238372,41,25.09249432,20.58565582,7.388986726,4.263284305,3.383024507,8.411127899,5.490903785,4.559347138,358.292,135,19,21450.65,120,5.957253468,8.399781593,17.66842656,583.7077873,33.18697369,79,18,22,48,88491.4,67023.84914,770,13.24121378,0.37355056,1050.949584
2040491970,33.08125,15.46151714,6.925511439,27,13.61677032,6.800832755,6.594276595,4.143412845,3.049341625,6.899422056,4.331956062,3.06441699,210.783,88,4,20611.422,348,7.42923526,9.48366422,19.29426469,434.6808824,21.86976674,169,37,5,58,98720.5,23126.32803,771,12.37285254,0.482980035,374.7955085
2040539930,180.9999786,74.62637891,43.56780719,179,74.55326504,45.29835355,14.36688443,9.359437631,7.233800613,26.0030485,13.40291238,9.50557527,2260.382,362,4,70484.922,320,7.884253127,8.771525193,13.93846786,525.083718,20.55797016,1127,131,45,34,211260.4,1003001.783,884,12.55498877,0.570356827,24249.69374
2040540100,140.4997919,52.06368367,29.959878,136,51.89157023,30.84462612,13.08073018,8.275222852,6.530314955,21.53566642,10.73317541,7.743874362,506.137,438,3,14636.113,451,7.36325976,9.970380345,8.832691732,790.2479334,34.52576567,2748,234,67,21,40250.1,812849.7875,869,21.05781687,0.553549562,24571.36752
2040543090,64.83631714,41.07586211,26.42285535,61,37.57835589,26.29984517,9.841572955,6.746047035,5.492540776,12.17125739,8.307443508,6.569753717,300.867,212,2,11234.615,403,7.922093244,9.977004896,19.41509033,622.1533517,26.93239903,180,94,44,36,45856.7,1058561.286,786,14.8517008,0.64213551,1766.372199
2040543160,147.9949977,47.65678495,27.68967629,116,47.10651246,28.45396403,11.90405049,7.199290164,5.506008571,18.80757399,9.535610129,6.791499393,6237.411,184,4,84478.867,329,9.666307594,9.90380332,13.16536398,1025.693359,19.73621474,2509,95,31,43,202183.3,4131048.923,789,17.57639847,0.497879607,2977.496163
2040548500,128.9991734,45.80830808,25.92083137,121,45.49134274,26.65024845,11.80349014,7.434423283,5.709264544,19.32249849,9.590314257,6.785554335,920.117,192,3,40833.598,267,8.751565068,9.344963863,15.89999805,1071.24801,29.8686681,3391,75,36,38,154070.7,2777947.877,803,13.26836149,0.42855102,3556.80866
2040555780,118.1899752,45.38743582,21.79103048,102,43.65175046,22.00788808,11.82265037,6.883427075,5.237925622,17.32208384,9.090288204,6.134071787,1476.901,468,3,36239.641,336,9.254603716,9.755595604,17.16566607,670.1857734,33.44576027,2247,163,46,23,95460.8,1323991.211,794,13.97105008,0.447138975,2734.106565
2040785900,81.48062016,25.3749876,16.88141637,59,24.4657741,17.07590864,7.653216554,3.771868143,3.07806654,10.81458198,5.104159703,4.012293998,821.153,85,12,74562.266,273,16.62462917,13.38122151,7.837958271,329.5500539,73.71006769,3977,92,1,16,346812.7,325087.0661,655,9.527426447,0.280947754,706.4331843
2040816320,58.53588517,30.74501498,19.80676867,54,28.77312971,19.80382691,8.421393873,3.925451348,3.0204097,10.67261339,5.622063235,4.251517293,1527.128,226,27,83927.023,349,18.0410896,13.29079406,7.807715388,502.4769274,87.30694021,3758,150,1,26,221324.6,1259938.754,702,13.01099909,0.420948775,551.2265695
2040816870,20.66216216,15.66886404,11.82301378,20,14.59646349,11.99561884,3.116395794,2.532637806,2.282884692,4.096400571,3.362283093,2.996691603,245.717,198,18,18776.029,457,16.12025173,15.17939878,6.052169689,402.3386181,86.75763303,3529,154,2,31,50661.6,461229.0745,772,11.85749001,0.509526991,572.4256636
2040828790,29.65686275,17.62374973,12.38278412,27,16.65049103,12.52692177,4.161929044,2.791761799,2.427987159,5.515235884,3.739394779,3.152002335,748.225,291,30,34521.27,489,17.30877435,14.67248025,6.460337722,314.6556883,94.29397264,4213,245,4,18,72431.9,768936.4748,774,12.76635103,0.419469583,980.231086
3040024310,150.8597997,30.92414065,20.73902192,53,28.71393241,20.83142187,8.989144391,5.62859852,4.497913745,10.75109532,6.696639264,5.307199809,55.312,25,6,16676.314,159,-2.986765346,13.04629935,13.87854036,175.9714516,96.66197794,3383,169,3,1,302583.2,754.3781583,734,4.327141455,0.0712672,294.133977
3040386960,113.0262903,50.87913132,30.87530635,91,47.66761809,30.79689503,12.24148584,6.297309676,4.510986073,15.63948676,8.870679205,6.339598744,7409.728,227,22,364490.188,58,-1.116520982,10.40718883,15.25406405,526.1710525,45.88199014,4190,58,60,8,1038714.1,48270.27288,815,1.138554553,0.25059477,258.9740526
3040481930,47.7234375,28.7662442,15.63916573,38,23.34677434,14.73381295,7.932299157,4.032033657,2.900870162,8.008458798,5.050361822,3.673523948,921.682,85,11,63204.883,33,1.657372687,10.04817401,17.09236566,442.7794865,49.16780746,1536,26,44,21,399732.6,178349.3925,804,0.97414462,0.281884897,112.5752566
3040483880,61.04245283,56.73117652,44.01289421,34,30.19485483,26.75238095,9.512077132,8.41120364,7.244541458,8.944614755,7.861810477,7.027811794,4823.142,183,8,239156.047,162,-2.807085923,12.2531573,14.11543081,407.3520416,77.56786246,3210,113,76,4,754572.8,26707.56915,786,0.52245272,0.100907164,13.25253176
3040496490,45.10844595,24.94006338,16.57858112,39,23.3847837,16.64235351,7.533833031,4.515057428,3.428584177,8.725947035,5.417203518,4.113477889,1092.537,61,8,120119.422,79,1.694489165,11.33047853,17.08413241,341.1313442,44.91502175,4092,71,12,17,696392.9,40266.94476,787,1.627812549,0.025646581,76.10646231
3040679750,56.36378738,38.82790432,25.93879245,53,35.11681156,25.68783669,9.49282133,6.523788291,5.31734218,10.99240445,7.672484453,6.076941875,206.36,69,4,24742.789,242,-3.752966022,13.91349066,11.87425232,312.9445344,115.6176577,2870,147,20,3,151160.3,889.1262911,735,0.158677761,0.120371448,218.3112894
3040679760,82.40429688,45.58872312,31.09645925,58,38.28038132,28.99823009,11.47489818,7.224455539,5.56114559,11.82429571,8.257373806,6.56190588,110.459,33,1,13614.123,175,-1.040173779,14.02516575,15.25669292,291.7900079,114.2777498,2883,111,12,4,139561.9,141155.2595,735,0,0.003437521,236.4542185
4040000890,51.94318182,36.05091073,19.49531032,32,23.28189257,16.13333333,9.703106595,4.650462681,3.104915694,7.234617672,5.083072896,3.877501371,0.832,282,9,31813.229,255,1.069736516,11.02874416,15.35502149,743.4902097,71.23915769,2408,146,86,4,161519.5,159155.2912,770,4.979791899,0.136380604,142.3976672
4040003020,144.0998096,49.4504272,30.61748167,136,49.3646944,31.71116394,9.648688453,6.845637889,5.709063596,19.31937583,9.29468791,7.010574764,1.812,552,31,23890.33,384,10.72765978,10.02178036,21.85499997,1204.773522,80.30115275,2192,116,48,23,99062.1,7800595.664,854,17.47251283,0.528469646,60941.57099
4040005050,125.5553546,42.81628358,27.23581993,122,42.65998019,28.10371581,9.184474037,6.33900964,5.205240912,17.51916194,8.37293943,6.352940949,492.406,629,22,10669.791,474,9.289189946,10.2641076,20.71959806,1282.708982,90.51842519,1493,122,82,8,25245.3,21071346.95,876,15.36807175,0.447689555,82708.46455
4040005060,103.2755329,42.33652309,26.73406504,85,41.07242758,27.32924391,9.060997202,6.467405521,5.319608236,13.87264396,8.299961094,6.39421384,2.706,549,29,18232.092,319,8.771087479,10.50231972,21.11503018,1081.284184,102.4967515,2116,91,59,38,53777.1,1009149.771,712,12.0537698,0.448903717,5169.48664
4040007410,80.94357367,49.81109175,36.367883,63,43.39673035,34.46020996,10.06406236,8.113765307,7.196088901,12.18323904,9.559467716,8.206386496,288.913,41,13,27732.947,281,9.537592993,12.27981925,22.01603101,480.867115,114.8200663,2977,97,21,39,215965,5976338.086,747,18.45492501,0.587382426,115.7594981
4040009890,88.30517435,50.61003283,35.55962832,78,46.92496137,35.30557745,8.386114714,6.841732492,6.201744447,12.91183759,9.1971098,7.722620421,0.004,779,34,76494.719,396,16.39463347,7.80048151,21.64525607,1499.231184,53.83621042,2067,151,63,23,212335.4,12808796.28,778,14.92655681,0.463529957,456.8244391
4040012290,76.33119572,24.61727124,12.24442744,71,24.22635198,12.40249882,4.396389816,2.868585496,2.506647939,9.919667853,4.455404812,3.152029586,0.349,946,53,4061.107,252,21.51420948,6.802675845,27.283077,1668.323704,68.07504052,1139,75,37,25,18089.8,55811096.42,787,20.73586942,0.61428301,23659.74195
4040012770,50.94628099,31.22730149,19.43949471,37,24.72646286,17.74666667,3.927689759,3.300482534,3.050839721,6.207709597,4.680129062,3.897217084,1041.541,1002,28,14995.765,311,20.56598195,7.837272566,24.81744306,1792.330975,65.60421511,1320,103,57,14,33311.3,12158274.16,767,14.55230845,0.456644201,660.4365486
4040012780,33.98857143,27.46698739,16.6390743,20,16.11564348,12.37373737,3.437041772,2.622060636,2.305809769,4.226611372,3.444951237,2.926703392,2.228,1056,78,2352.877,139,21.84370894,7.124532624,26.7806909,1778.73517,67.85939935,1056,38,14,45,8124.2,75122495.25,775,29.3669278,0.674839784,1353.979469
4040012990,145.9948486,41.07933447,26.15581372,106,38.56103275,26.00925926,8.274979014,5.502222678,4.667329079,15.18509867,7.583975151,5.945760129,9174.457,718,16,212165.047,407,18.6091857,8.028424855,24.03556318,1442.664707,72.71508342,2802,155,42,16,403804.7,1461825.304,694,12.7968069,0.422985147,205.5449082
4040013000,30.77142857,9.496581185,5.811221554,15,7.6541086,5.518018018,2.450976306,1.736409138,1.598389727,3.101980646,2.155482659,1.88008694,13.791,977,48,27989.541,199,22.41883202,6.726825038,27.79849681,1811.282245,77.26347676,1426,53,25,30,89832.6,2498533.312,729,15.3800616,0.517105938,233.7681421
4040015000,125.1794872,60.39056425,31.17961335,95,51.35447908,30.02790015,4.920668781,3.278820176,2.91279419,12.21969056,7.21690969,4.998071463,3379.715,742,8,78202.258,596,18.9729841,9.056287327,23.41976727,1416.086722,87.07353542,3098,360,15,13,140850.1,395220.2716,663,11.66583512,0.358188514,468.5832669
4040015010,67.5824,56.5897208,37.49459338,53,41.64962674,31.95296524,4.445232027,3.290881352,2.892724072,7.737906028,6.257199732,5.184346983,6.824,944,85,2778.109,122,23.55045608,6.163690443,28.10760509,1726.922459,87.09742949,1048,32,1,55,7175.9,6133852.663,683,19.69899993,0.64075654,1950.974791
4040015090,23.09684685,13.67095657,9.025815309,20,12.23252665,8.819613457,2.661855027,2.1847402,2.029362481,3.769335146,2.841658858,2.442155174,4.103,1056,27,89206.398,334,23.82178084,7.424521541,25.15807719,1745.9646,82.55316978,2549,151,21,23,194298.8,1823717.328,668,11.99596535,0.403906922,159.5480775
4040017030,97.05838358,38.14101925,21.442319,81,36.580665,21.6578294,3.897780036,2.896604628,2.590664479,10.30646213,5.566375069,3.992944885,3.859,500,43,69145.805,234,26.32652377,10.06695286,26.70339528,1403.594396,81.86338601,2532,78,26,29,235439.1,3137898.115,719,13.07372985,0.488472223,917.4346997
4040018350,95.38863414,34.80768019,20.20728653,94,34.49662672,20.65231867,4.0939751,2.953367666,2.659823321,11.7729231,5.428342423,3.958726718,0.613,1339,30,118893.477,235,26.04300955,8.623822267,25.64327607,2345.514846,57.85091189,2089,122,41,25,293068.4,3882823.837,736,12.40975823,0.372722547,2753.623386
4040023060,72.98969072,45.04298454,30.09386569,40,30.42497558,24.3126615,7.30994696,4.85412462,4.0791256,7.952850741,6.119842418,5.170536464,5220.134,575,5,150798.828,572,11.63374938,11.75715607,16.58846975,1078.421511,90.000398,6626,370,23,5,266292.4,104363.3387,600,7.53875041,0.205220679,97.63703358
4040023810,39.48780488,32.57989837,22.58664565,23,19.31260547,16.00952381,5.583548473,4.140446891,3.602706828,5.584894181,4.655213943,4.069411164,17189.688,1427,18,363392.031,348,21.76556617,10.42821849,24.72640638,1732.526565,91.52025835,5521,305,39,15,376347.5,187693.9479,564,9.860690958,0.2831866,29.22830629
4040025460,48.4982663,25.70855101,19.09807107,46,25.2642425,19.91804284,3.682559809,2.767541601,2.492637241,6.891882284,4.467337103,3.79846257,0.866,853,78,101463.164,99,25.83801046,10.37380464,28.04821327,1513.464605,106.5311014,1227,34,19,60,205062.4,3591985.478,567,18.42836876,0.602368149,1370.314597
4040027100,45.02549342,21.64744417,14.39777701,30,18.51441065,13.63872491,3.455494714,2.669766448,2.427108459,5.161088999,3.742205848,3.150255244,2561.774,579,63,76099.016,164,26.15792168,11.34730562,26.92895595,1361.078128,128.4087683,1254,46,33,50,135524.8,790374.0653,567,16.8153893,0.549094855,368.9361652
4040027780,37.86956522,27.08082597,19.70882159,33,23.86938619,18.9619605,3.747238794,2.908905895,2.740257427,5.562666247,4.362268744,3.807213668,3372.557,371,33,138223.266,179,26.2895222,12.1550667,26.33400096,1129.241407,123.4271482,1521,41,31,55,310377.2,815272.0625,687,17.40773449,0.576301472,138.5411042
4040027790,17.03645833,14.0470179,10.4647376,13,10.53682537,8.827586207,2.776494748,2.360699206,2.137928086,3.081381879,2.665133208,2.408900898,5.647,305,80,2597.638,66,27.96039422,8.919442251,28.45993042,1094.48969,102.8868543,673,17,9,67,13671.6,1213460.687,641,20.20095818,0.662062742,731.4432839
4040027940,46.11864837,26.00668264,17.28339607,43,24.76272717,17.56123041,3.82790063,2.728034469,2.486812753,6.653380852,4.397618588,3.595401375,2046.84,316,29,107250.102,182,26.06830054,11.68263085,25.5294291,880.6520161,103.4599145,1808,42,16,72,258784.2,2405970.731,705,18.63253254,0.608529485,440.5214847
4040027950,37.12388503,20.15928894,14.35537946,36,19.78398524,14.90318095,3.286240604,2.417858025,2.193350151,5.742202652,3.718497259,3.133485944,1.065,174,32,25161.588,226,27.48324044,10.28655694,26.95256329,808.730752,86.95754243,1621,41,15,53,143865.3,3838568.666,684,18.77200447,0.580142639,1313.728884
4040028760,63.74517167,24.69926828,15.78059314,57,24.11106894,16.0702868,3.798268085,2.647189102,2.395361092,7.95280666,4.27288023,3.379494129,307.523,245,22,21235.238,282,25.13550697,10.25946727,24.34658048,971.6550896,87.99322074,2535,82,46,61,78368.8,4959777.46,750,19.06679165,0.610687476,3381.447719
4040029530,79.66609626,35.2333727,22.76019678,77,34.92815582,23.5047917,4.089965384,2.86430511,2.555408101,10.10063735,5.436447275,4.194009466,1.287,894,30,170257.578,221,26.14488241,11.91490032,26.29402556,1700.385547,135.470124,2519,78,38,52,316845.9,2964190.411,689,17.43023605,0.551432971,2502.793945
4040031830,27.92391304,22.15198608,15.65147888,20,15.8297024,12.90243902,3.260419495,2.902352015,2.648604522,4.107229749,3.547905397,3.162892605,0.016,165,31,3219.47,127,26.94691935,12.70940539,28.48380676,627.3797716,147.244016,535,29,13,68,23549.7,676531.0533,712,18.01288748,0.593563345,424.6338595
4040037060,22.24390244,14.02658657,7.498333641,16,10.36763901,6.805668016,3.230862117,2.224324592,1.945292691,3.497894545,2.673716199,2.22483231,12.965,864,35,25837.262,270,5.238028029,7.566769409,13.94293861,1167.810867,34.00885169,2152,176,69,10,85506.2,1129549.962,892,13.01008197,0.368925281,152.0357588
4040039450,66.21428571,32.62261743,16.9396314,55,29.06900122,16.61781946,6.000014903,3.209855236,2.732178858,8.823122334,5.103398893,3.694148908,13.567,1096,38,83479.633,367,12.05713034,8.180516988,20.29253189,1761.045354,43.37289515,3684,214,66,10,295817.7,10086574.11,896,20.76166114,0.483548445,344.8069537
4040045780,79.58119658,28.70619515,19.56802888,31,21.48741082,17.21886792,9.603075503,6.236977768,5.524080297,7.832791356,6.204079562,5.471578077,1.909,672,0,6.264,597,11.27345236,6.54817459,21.11126983,1280.342857,27.81772566,810,664,66,9,88,113486.632,894,22.92857143,0.489279408,170454.5455
4040046100,43.81481481,19.21425523,10.9503582,13,10.10976656,8.191011236,4.227657749,2.921637271,2.473725367,3.52642351,2.947600537,2.627015082,5.879,1431,0,478.746,273,22.12655701,4.608963161,23.96016491,2283.455368,27.4234224,719,162,47,18,4339.1,9159357.8,883,21.80652281,0.436408132,2535.087921
4040046370,81.09733114,29.67485154,17.71634067,73,29.26383126,18.12787208,4.40212936,3.114290815,2.772312284,9.904124261,5.032381366,3.818433258,0.171,1330,33,12781.515,481,19.12641418,6.016988628,23.1129168,2539.355755,71.37728923,3688,443,61,12,36790.4,12005569.86,856,19.4453218,0.418787824,22206.88006
4040047500,37.26771654,20.93298179,12.92982226,29,17.82094173,12.32161956,3.650194785,2.668352063,2.349558905,5.136060248,3.641358362,2.967008218,6.018,903,37,11533.815,234,24.01056286,7.007134998,26.71660612,1570.818741,74.91428263,1715,84,44,21,34604.3,2933011.538,722,9.459808159,0.449053194,1069.231281
4040048900,61.08170573,31.15640282,19.77689695,59,30.3970472,20.33662678,3.993181291,2.798732426,2.50066053,8.271021415,4.995338552,3.87950514,5.189,739,36,18959.391,162,26.66256278,7.526804728,25.74456709,1882.868544,68.66181879,2400,74,36,29,66904,2509765.336,766,0.653628072,0.379628166,4349.515724
4040050240,18.99404762,12.60224664,8.804184587,18,11.90093014,8.965692503,2.992929089,2.522581803,2.363770513,3.993793751,3.164225947,2.788791263,362.486,108,9,80480.234,334,7.951813073,12.5835339,5.919830518,332.204186,51.72198478,5202,201,1,11,325873.1,446483.3573,726,5.160374052,0.264560939,119.6784883
4040050300,13.8974359,7.452636253,4.605573027,10,6.180278487,4.358166189,2.853162723,2.313102163,2.071371496,2.990915333,2.384924345,2.098904957,222.757,38,5,31144.92,221,7.40263793,12.90618217,10.08072026,253.3803802,44.55631309,4874,117,1,4,241047.3,66760.67121,766,4.529905288,0.151008919,62.2284506
4040095270,61.42559524,46.05076266,34.64902751,49,37.6494091,31.22123894,10.29651835,8.638506537,7.614379276,11.03985719,8.998330109,7.837544366,571.04,77,2,39497.246,158,-2.58226438,14.52668377,15.2601803,365.8091165,114.6228313,2180,92,38,7,252207.4,9112.877403,753,4.047222149,0.077731252,43.6148979
4040169400,24.13425926,19.55314617,16.66561165,18,15.47596014,14.01923077,3.591106257,3.171455579,2.88712067,4.076339379,3.711987325,3.473241183,1624.208,259,15,48826.598,132,1.40863128,12.64930668,17.44224925,716.3329142,75.89992818,1854,70,67,15,195731.4,57260.94295,772,4.857652051,0.209784065,122.617015
4040223160,14.46428571,12.40603661,9.194731281,13,10.36057171,8.563106796,2.577574771,2.227092684,2.020726036,3.952192025,3.368004003,2.972272102,226.455,33,6,26219.281,135,4.981593219,12.83669707,13.28574646,275.0708426,29.00916418,4017,60,1,3,195514.2,17208.941,794,4.416027399,0.126494434,66.49133413
4040234270,14.58064516,12.59712337,9.439922401,12,9.795194467,8.213675214,2.609469941,1.902345601,1.614767034,2.957259566,2.446212815,2.147824899,0,13,11,3961.1,172,7.427342209,12.59827735,12.1587633,216.6190016,30.44256766,862,34,0,1,52472.7,2483.191589,794,7.117160848,0.105341186,228.6903476
4040298550,32.09493671,17.4233706,12.31075971,20,14.18485368,11.16457961,4.576955289,2.688886524,2.352418081,4.585174732,3.389126493,2.949520613,197.613,51,5,15557.483,382,3.400264946,12.50619095,12.87309628,366.8260135,51.42212459,5237,280,9,10,115829,1050448.784,751,8.176513355,0.242894914,189.935163
4040484760,25.19469027,12.6674959,8.243837877,19,11.28027366,7.995616781,3.43531704,2.514612767,2.30950043,5.341864412,3.710584951,3.018079578,1835.154,84,6,48011.813,499,11.92010833,12.97340175,4.54295076,347.5564061,89.29134951,5315,248,0,16,183313.8,192999.304,554,6.36845165,0.29643604,120.0127868
4040545530,20.96825397,12.09609382,9.077256055,17,11.09380522,8.909090909,2.922422076,2.494132857,2.333009039,3.748481488,3.027853577,2.734647479,716.373,517,3,20003.074,597,2.672535669,11.49317122,1.459969887,593.4265603,54.76859461,6851,595,1,10,38706.7,33789.84606,635,6.66151603,0.200297362,465.035769
4040627620,35.98850575,24.5154401,18.81818535,33,22.78724563,18.7609474,6.095290465,4.67982942,3.901997045,7.42573013,5.58168596,4.72054046,328.917,91,5,17835.807,573,8.959569953,10.72846168,18.72401968,557.6324861,81.80108157,3316,142,16,40,135139.6,2771373.382,709,15.11925414,0.509625921,192.3936433
4040748300,91.87536232,54.13614934,38.83804324,81,50.93377865,39.12013281,10.44566344,7.824067749,6.740794628,14.19954172,10.01943907,8.280517962,1640.344,321,18,54488.871,460,13.61252346,9.052022609,22.83323744,943.3533365,66.17179347,3351,163,43,25,165305.9,1972564.094,735,14.11042213,0.435495953,260.1238068
4040773260,173.5434158,48.1446059,29.22433378,122,45.78763203,29.22877446,11.37796454,6.302852672,5.071886766,18.05297533,8.654870576,6.468258722,5981.141,988,43,85067.938,278,17.42018261,8.141306003,21.49045896,1623.669554,56.8952001,2003,91,54,21,162424.5,2487797.929,704,12.88559524,0.424963288,689.5511453
4040783120,109.7636186,47.30908827,31.90150241,84,45.02989661,32.21652118,9.300555552,6.031976865,4.841239403,13.68136432,8.371467784,6.538049106,14226.009,440,11,509780.156,543,7.584729494,10.45832346,15.44163567,831.4902711,85.61249913,6926,324,32,17,1025899.4,1737137.549,688,10.71683861,0.318953691,139.3898856
4040839030,35.8877193,26.07493823,17.38971683,24,18.47023775,14.44,3.16321528,2.789572831,2.626515278,4.308574869,3.689753354,3.249929275,3422.937,2731,8,31566.898,810,8.55912751,9.909273131,14.78431981,1460.804051,83.35800812,6119,1005,43,3,41500,18819.98142,617,4.150851291,0.133028416,240.9638554
4040960200,55.52399404,27.60030785,15.13143484,49,24.98297936,14.9533837,3.683791923,2.812256813,2.53523995,7.136224648,4.395656946,3.318438094,21319.275,1445,44,178669.313,411,17.8615377,9.912988799,22.35123628,1911.430411,93.85672533,8080,309,23,34,185347.6,485066.3604,609,12.95283675,0.398576123,388.4593057
4040960480,46.3315242,20.40242251,13.04898979,45,19.74724502,13.21354027,3.878501668,2.579695844,2.334996151,6.901353626,3.838521251,3.093934228,13495.769,497,48,580391.438,233,21.69186749,12.4943169,25.13601519,1062.32038,126.8810815,8423,212,17,53,954206,2383151.767,552,17.13409213,0.561282385,223.2222392
